가중치가 적용된 열전도도 표준편차,가중치가 적용된 제1이온화 에너지 표준편차,전자 친화도 엔트로피,가중치가 적용된 원자량의 범위,가중치가 적용된 열전도도 범위,평균 전자 친화도,가중치가 적용된 밀도 범위,가중치가 적용된 기하평균 제1이온화 에너지,기하평균 원자 반지름,기하평균 원자량,평균 열전도도,밀도 표준편차,가중치가 적용된 평균 전자 친화도,가중치가 적용된 기하평균 전자 친화도,가중치가 적용된 원자 반지름 범위,EC
low,low,very high,,-323.8120043,91.47257397,-20469.10561,889.664623,137.4584001,,57.71019765,3419.139867,106.8768971,111.0565767,,Intermediate
high,very high,very low,,,285.3904465,1467.753926,,115.0847516,44.66133711,469.9273115,-12496.62939,94.22698745,50.42587936,166.4614514,Simple
high,medium,high,51.67566756,-377.6756614,71.1,2444.821375,,249.4130476,283.0882622,121.3377633,3954.637576,68.25485897,,164.067797,Complex
low,,low,-128.9917256,,202.4386779,6572.732801,1652.182414,131.1212688,,,-13117.60311,399.5231762,61.09458728,44.11727429,Simple
,medium,very high,,332.7786932,231.8998877,,709.1902212,,-64.03472389,,17992.59834,63.03122042,,27.87526818,Complex
high,,low,-172.1100828,,73.76684067,1578.77289,,132.9749325,58.51648634,296.0703354,4602.364133,57.9432707,,76.10638953,Intermediate
,very high,,,232.9952502,80.31683476,2566.351315,956.7228991,150.4900576,67.8550188,95.14682887,,111.462015,93.6916131,335.6902316,Intermediate
very low,,,251.158031,,,,720.1695626,321.4703257,,408.2113861,,369.6681612,38.79518273,16.8,Simple
low,low,medium,,,65.14085483,2043.204185,1352.919465,,280.1001978,,,56.23021208,37.56703487,259.6994659,Simple
very low,,,-108.4091245,,60.05,6562,719.921246,198.9974874,129.6580599,,4040,54.54,48.32052665,346.293201,Simple
low,,high,149.2947621,,155.5819801,21331.5347,2019.943422,,,-136.3046964,19226.01171,355.3940702,56.33777836,75.2012795,Intermediate
low,low,very low,273.8392449,33.56876139,105.0377567,-19939.87403,781.6476218,191.0971387,,65.34245346,3001.198295,17.69170663,103.8255334,11.69123066,Simple
,very high,,,,,2490.874551,,153.4309432,60.09623213,97.22876168,,,93.88913944,31.48739272,Intermediate
,,very high,-100.0347145,47.04348263,,1053.277059,970.920174,148.0010048,81.63139301,85.86094,3774.824781,110.8055479,84.55496097,337.2366813,Complex
low,,medium,275.6269828,111.3792222,228.5461675,-9188.284203,718.089256,111.3562241,40.33127738,-250.487544,3522.504994,,58.08835914,43.73104085,Intermediate
low,,,24.83315656,300.1206552,,,878.4920985,86.80119429,,54.88245856,,54.84221408,70.19880531,48.56810851,Simple
high,high,,-83.77916356,90.90876462,242.7390862,2035.907462,,142.2453388,,251.4890497,3206.849096,108.8137308,,,Intermediate
very high,,high,24.52409605,116.6017064,,16592.41341,677.6504729,,62.39162858,102.0617973,,,373.1939401,,Complex
,low,,62.2084394,33.82165556,262.8600512,5043.908309,677.8217873,196.6371028,371.6172386,53.25188007,2306.072904,313.2894846,,,Simple
,very high,,125.1927811,72.72324364,122.244,1628.844218,1848.540759,107.4870531,,,,129.8881818,75.04532974,39.89090909,Intermediate
very low,,very low,129.7805432,,363.5967057,16650.81922,,151.5505592,83.93693053,,9535.955676,366.7217569,,186.9103835,Simple
very low,very low,low,,15.67,75.96666667,-8153.302441,667.4704577,,97.85535606,290.5978399,7400.493512,,11.38052958,153.24,Simple
low,low,low,213.6402265,39.5047619,260.50403,2085.380952,1873.823038,,75.62750237,-250.8070795,,,30.87792789,28.62857143,Intermediate
,very high,low,25.55762788,279.068919,,,,,56.11428456,31.60616311,20135.72899,,92.11084532,343.0901421,Intermediate
very low,low,very low,-188.0745483,49.6292,63.85,7869.2,,128.6934342,-181.5312819,340.0451671,,60.39,,-241.7190971,Simple
very low,very low,,,53.06764292,52.1148564,-8226.518958,1566.38399,187.038987,161.8931134,-60.33832011,2462.227366,,62.01077714,129.9801294,Simple
,low,very low,32.46121073,511.5018068,,2981.657824,704.3874344,,,,3678.031563,89.10567926,40.50381921,,Intermediate
,low,low,150.7076683,40.18926245,,3446.37547,772.5280354,,91.72613309,,443.0995863,,,,Simple
,very low,low,54.08307437,36.67278058,328.1325592,4247.044194,1769.86784,178.0602402,83.06464313,153.6759282,,-48.54073832,72.08999188,,Simple
medium,medium,high,,25.25643158,229.3876233,3100.871304,870.0548818,,10.77450498,,4349.886488,66.47134076,63.92674233,49.51883672,Intermediate
very low,very low,very low,,42.75231984,312.1443998,7092.848413,665.4026634,190.7124933,103.14616,,1992.075035,87.67330092,,,Simple
high,,medium,24.2789707,,50.43154222,2405.281259,,141.8902423,167.1236736,334.6321701,10606.31609,92.6881396,41.72566158,30.40973051,Complex
,very low,low,273.1774682,22.94486585,386.076367,4843.777136,680.2294454,146.7309777,-184.1970262,61.19715434,,,,,Simple
very high,medium,medium,9.867170332,109.6100267,,2509.092504,,328.5025198,273.2925887,103.4334216,3047.360004,-157.9230596,389.6219161,55.97400141,Intermediate
very high,medium,high,34.72734568,179.3756653,,2104.210222,683.5871286,233.2970519,43.14673866,-215.211283,15370.02579,73.78149854,63.854676,60.48776273,Intermediate
,very high,high,14.89196833,,54.25494197,-17898.36326,,,-141.4938303,,-7143.261682,99.77599507,59.87975735,28.76068598,Complex
very low,,very low,-155.8631634,7.707530429,398.2681581,1049.335691,,200.9828433,129.8471562,325.648846,57.94046032,,142.9254953,102.6020337,Simple
very low,,very low,5.447103426,24.42547627,79.95,2845.367534,817.9741152,149.9233137,,,2663,79.46777816,202.603609,,Simple
very high,high,medium,18.22309333,106.1191573,62.09,,944.5152545,139.595299,-165.3900209,111.005316,3084.729342,111.9488,330.7887371,38.284,Intermediate
high,,low,,74.98671,,-10729.7971,928.5486144,,77.03590608,,7379.608251,,51.54732325,29.35113439,Complex
,,very high,,-323.7306692,96.54827677,2881.652875,717.1777828,,55.43979333,,,86.92647804,58.36602519,-81.44106401,Complex
,low,,-142.0864623,5.274285714,,119.7142857,742.0624237,,-136.5195282,246.4530112,663.5,133.5,108.8309097,,Simple
very high,medium,very high,13.98833397,170.380205,70.13985733,4073.087448,1985.804856,160.896106,,107.9707003,3299.954751,,45.24484046,-242.7483265,Complex
medium,high,very high,32.21204948,-294.5354498,,12929.38507,973.9759886,151.1694616,66.1063458,,,,79.89166082,26.03661453,Complex
medium,high,high,27.60253333,514.5662262,56.87142857,1303.237867,946.519216,143.8238006,,-57.66426631,-2824.338323,105.2740333,68.77488206,,Complex
medium,,medium,,46.4974107,56.33,1100.840302,,149.7479949,70.71127757,-35.82545252,4449.951035,,,,Complex
very high,medium,very high,27.92748646,142.0153491,70.75168805,2115.525531,725.730591,154.3674746,73.1256407,96.01263998,,70.36980697,361.6210092,-68.06038098,Complex
very high,medium,,257.0786382,173.7052982,109.1155967,3915.040885,714.3715595,336.7345389,42.3504343,,4157.007896,,63.57948111,,Intermediate
very low,low,medium,-225.0341899,,,,1799.025086,169.9700845,-44.37736026,65.41690988,-12996.0178,36.53313001,,114.9864784,Simple
very low,low,very low,9.291612846,-389.1665614,,,,,,,,357.5475968,67.81942637,188.8523455,Simple
very low,very low,,59.07149125,36.64471443,100.3666667,,1689.64368,238.2791498,,48.33333333,779.70778,,261.7486364,353.661143,Simple
low,low,medium,,-320.8705729,158.2087093,2398.264456,833.9267742,,46.87414855,,19517.59197,131.3281945,302.225432,57.36226684,Simple
very high,low,very high,,486.3316803,,2687.8571,1349.940642,,,98.71808286,4149.306744,,35.7296601,39,Complex
low,low,very low,17.8477764,,120.9300464,-14784.58236,1965.53559,270.6051811,,38.80523983,,362.4015858,,,Simple
low,low,,0.375872494,131.9503735,75.06611086,-6887.851676,,125.1334283,113.5004855,27.04430878,,76.17805537,281.4419314,191.151838,Simple
,very high,medium,,90.12060088,81.64659841,2216.343982,936.5826062,233.9850933,298.2672402,392.9916248,3956.422598,106.6031734,266.2566397,-91.33449986,Intermediate
low,low,very low,,-227.48684,120.05,19146.10866,1231.019348,,133.6345227,235.9032756,6995,,241.9994447,19.23492266,Simple
,low,very low,,,,,1357.325895,243.6117387,56.0764746,-251.8585616,2729.237525,9.773978452,261.9984959,44.42854544,Intermediate
very low,very low,very low,12.43953307,,258.8077427,1953.431164,677.2744762,190.9796424,-117.3883819,,7183.233956,283.5017417,385.8073455,,Simple
,low,medium,,,247.4260776,5417.599361,,144.503137,,-203.5993703,,89.53104516,50.93845854,32.97858072,Intermediate
,,very low,9.863371656,12.40954926,,14276.0838,,,105.5759711,-239.5393843,-7853.316493,151.8838426,,-4.631426331,Simple
,low,medium,53.6195746,23.19818425,85.56291746,4900.910274,,362.5329875,68.52621649,,-4014.470459,33.51876087,91.6312979,53.86488854,Intermediate
medium,very high,very high,,,68.291547,,1254.258765,143.0454003,-174.5751651,,-12891.38692,,,,Complex
low,medium,very high,,18.76598415,,,842.0295119,,,40.9710719,19037.98653,54.65641178,57.89692365,300.0287601,Intermediate
,very low,very low,56.68484848,19.42424242,,705.7575758,,144.1769746,,,2891.5,150.3363636,,34.51515152,Simple
very low,,low,25.90426596,,152.3638001,2488.455425,1537.292108,163.2732003,61.13655688,,4438.561277,160.8076719,,-225.8329562,Simple
medium,medium,,,458.3472898,,904.3083915,1211.584087,94.57606363,42.06287981,14.52107405,-3869.276037,98.38209325,77.60091514,-185.4752815,Complex
,low,very low,-114.2834843,,179.0340902,-15881.37447,,288.4176665,-116.0203219,,2970.209077,72.52160938,,145.710426,Simple
,high,very high,230.4070554,,,2164.380318,,132.6556488,58.35104858,126.496968,,379.4019382,,20.3240104,Complex
very high,,high,-68.63613185,,72.65,,,,,,-13808.58386,,432.2094175,65.95714286,Intermediate
very high,medium,medium,21.22494956,,,17705.74287,1712.91883,,54.42691926,,,348.4666123,,38.31766822,Intermediate
,,high,,71.32587869,57.82455444,1798.110384,932.8529718,142.2404651,44.73965205,,4108.914565,-142.4016395,,,Complex
high,very high,high,23.9138533,-77.3468519,76.06031301,20529.5131,959.7329931,353.1605923,48.99652312,112.5123493,4210.42976,108.4845508,,,Complex
,very high,,12.54489565,,60.484,24362.01794,919.5086963,,64.81266197,244.5247131,,98.84826087,,,Intermediate
low,very low,low,61.315822,119.5826196,24.6613475,2275.447631,,,,,,53.80494031,222.977271,58.66547873,Simple
,medium,medium,26.16363325,138.4842238,62.89563782,,708.9942198,151.3750561,,111.9291716,-11779.36788,350.1793473,38.4384258,,Complex
medium,low,very low,221.8574136,124.7280019,385.4613741,4872.481687,1647.573239,109.5332676,5.676471279,103.5949586,122.4692884,69.2285694,,17.37272758,Simple
very low,medium,very low,-183.8674372,23.42874569,298.9421919,1818.823913,833.7253168,136.095777,38.35879876,20.89569708,2984.045991,233.7924698,,,Simple
low,low,,1.789411765,61.03294118,324.6949337,,1780.791803,139.8928161,-216.239083,,,-54.81734908,357.0886569,26.26470588,Simple
very high,,,33.63447362,112.2966585,279.0591724,3364.858762,1970.594787,147.5671168,,112.6355518,4021.380995,,39.08503766,53.15917931,Intermediate
low,very low,medium,32.48133842,,,,,174.1226595,66.43616872,,2942.351282,73.46819219,312.9613309,-131.7624348,Intermediate
high,,medium,21.14690325,,338.6696677,-16851.9599,935.3352191,299.7309478,,91.405316,,,264.0182848,38.75541796,Intermediate
high,,high,,89.90900907,,2853.454245,,159.5644161,49.81420819,113.784108,2175.334499,,77.34221292,28.1662127,Complex
very low,very high,very high,,-159.2858203,132.0348595,2371.42757,863.1279875,,69.4554493,301.2140556,4368.890826,,150.0305133,226.5409386,Complex
very low,low,medium,,35.14464355,,-6197.927072,1726.710967,321.6385682,88.36707653,80.7978003,2247.037827,151.6000298,111.416208,4.234421276,Simple
very low,low,low,29.2056258,,,,763.0746848,160.9103798,76.20511712,59.5,-11769.81787,,31.82709521,,Intermediate
very high,,,,473.1610863,,1894.768427,1411.452911,160.2110112,,-147.3826104,3437.546525,106.9232826,76.10691793,263.7756078,Complex
low,very low,very low,,460.644029,330.0730025,,,194.257561,94.79300744,-35.3858461,-10456.35099,78.9,69.01055807,48,Simple
low,low,,,435.800896,267.6130656,4017.152001,775.835106,231.1795188,67.99814711,73.73778954,,-167.3876378,422.9340399,42.86237828,Intermediate
high,,high,,81.57780291,,2479.082548,936.4771711,271.377504,41.28856914,126.1004801,3349.100052,106.9832321,,,Complex
medium,,,28.95809272,,59.07,1349.464897,1498.173012,141.4414644,,,7420.688156,303.3639597,,56.07981221,Intermediate
very high,very high,medium,14.32490496,493.8246463,65.74394798,-11632.5724,,166.9469816,62.3167134,485.9303419,3167.077012,108.5212587,90.23865255,,Intermediate
very low,very low,very low,0.738514812,0.810460049,304.7759304,14295.56921,895.3471367,141.8481232,176.064744,,380.5762079,155.6022652,307.2380368,10.45665445,Simple
high,very high,very high,,58.84698683,,1739.404809,1275.070327,138.7402093,58.1382413,91.91605393,,108.7971653,91.92599852,25.16627536,Intermediate
,very low,low,68.38377877,33.11917448,62.43582169,6297.810701,,145.8703732,,108.902447,2400.095001,78.38205619,73.7328608,-77.19699658,Simple
medium,high,high,25.15272841,87.95413852,311.39397,2488.50395,945.761426,142.7693316,,129.0049744,3822.064644,105.7687807,79.47128853,323.0042193,Intermediate
,very high,,36.451199,57.12766857,79.6075,1667.383429,1340.779927,131.3021966,,112.006645,3402.856196,112.0861429,99.84616881,-186.0482743,Intermediate
high,high,high,121.0649538,,,-9618.764409,,136.6528333,73.25986015,,4438.544854,,61.53840963,22.55997507,Complex
very high,high,medium,,108.0725315,,-8466.429321,,,59.42831123,-97.6922077,2818.50245,274.2167699,88.22607273,,Complex
,,medium,,376.909414,,4903.790048,,,-64.96324874,67.68947466,3006.553308,38.00086568,,99.26852865,Simple
,,low,10.73440524,23.76132732,,3157.331507,885.6363531,100.8432676,14.56166754,49.94298908,-14023.8092,129.3882371,154.9686069,31.070972,Complex
high,,medium,,,,,951.6413722,149.5404929,-150.2275783,-241.4629798,20376.38522,,51.81697284,30.21943915,Complex
,,,12.44660331,96.35813461,,2815.986352,,142.0074503,253.7023938,,3398.446878,105.6270474,94.88849786,38.35827024,Intermediate
very low,low,low,66.41748105,,270.976333,1913.383023,715.949762,,77.67521445,,-8546.879067,58.02937051,,,Intermediate
very high,,,6.438591055,90.7193233,,1763.152647,,160.2628864,-239.9397351,79.79093425,,-34.00173418,,36.83487275,Complex
low,very low,low,37.53158654,,77.06666667,,676.4541344,340.6553399,33.7966406,297.3614065,1701.41771,70.5725,64.28535743,125.3,Simple
very high,medium,,-190.5202896,121.4504264,,-5052.684852,,147.4727808,49.17150037,,,-174.0118609,,,Complex
medium,,medium,152.5528428,,62.68628326,,940.099659,305.5245839,,,,108.7864514,354.5687048,,Intermediate
low,very low,,,35.33333333,14.85,,,324.0920205,16.20991533,232.3908946,9081.634869,19.3,10.60546769,194.5579384,Simple
high,high,,,,,2541.536315,965.5642981,151.7117569,,93.96216407,,93.46010912,79.39155295,46.87358209,Complex
,high,high,-156.4457494,218.7461878,69.5,,,145.6744074,,,4018.896111,106.3726533,71.05910966,26.67133333,Complex
low,high,,4.889949884,27.50910919,61.64967487,2733.455085,1491.621771,,-30.52018751,,,,63.79012744,,Intermediate
very high,,high,-108.2696985,,,3602.608138,1561.693986,149.1483626,55.52953485,-94.63089528,,78.43116185,,68.26199405,Complex
high,medium,very high,-69.56199473,267.5210308,373.1782724,,721.7378545,225.0356846,70.32105219,114.1204812,3800.875809,304.6764126,,210.3534577,Complex
,very high,very high,,,60.34108399,2121.101719,934.2147558,,-201.303852,,,108.3535517,,19.30241359,Complex
,,very high,13.60914704,,352.126041,2344.411424,,167.1106261,,,,,,,Intermediate
very high,medium,,130.2707798,29.37141859,91.04951114,,925.1905027,,-170.4073865,97.40789075,3227.110007,,52.76702887,58.36366684,Complex
,medium,very high,11.63802254,40.69052718,,2291.570654,813.5429615,163.8982279,,102.9625553,2437.382746,37.96310704,,30.69234935,Complex
medium,very low,,9.878919444,19.29710608,26.61706194,1151.813879,1062.016583,,3.790354967,,371.0885457,-31.52124462,,,Simple
very low,medium,medium,36.64007984,-250.5518072,,1968.4152,1488.119769,96.87671122,292.1204913,28.410856,3493.559825,82.025,,57.4,Intermediate
,low,medium,,48.61594405,88.69664884,5479.455736,781.2780396,,,114.8977448,3219.788264,69.44490464,,,Intermediate
low,,,,-191.5985216,43.945981,5145.683044,719.7566622,145.976884,89.72853843,,7692.757595,144.4617012,387.7819231,110.5462154,Simple
,medium,very high,2.26365176,20.4956016,322.535713,13544.3527,821.5095966,,43.40981613,30.14985622,-8396.078821,,73.91828431,257.7426024,Complex
very low,very low,very low,,,37.15,2495.95,,163.5603864,,-241.9370713,,17.515,,126.8,Simple
,very high,very high,9.246010053,,67.06852564,2537.338187,939.298308,159.0166136,,,,,304.3668684,29.08195076,Complex
high,high,high,34.2528489,306.0671444,70.46261192,1762.861176,969.3478122,244.9395802,58.79734143,-223.59383,4558.329506,137.3526579,115.0996819,,Complex
,low,,-205.1104176,18.28585177,,,1962.316898,133.9332625,334.7380274,60.07093496,3533.509169,128.4985297,58.78193935,55.17332243,Simple
very low,very low,very low,166.2530934,1.459798045,216.3901693,6561.042162,688.3738847,,63.56568027,-302.4588518,2416.742585,45.2898721,79.80459004,167.1453219,Simple
low,very low,,7.045092733,51.09733333,10.4,,,126.6400413,24.34883749,64.9,17072.88838,,,55.85333333,Simple
high,high,low,,-218.8369909,299.8166954,14219.49148,980.6301543,,-124.5763254,108.756645,17781.89192,320.1185207,,370.7528037,Intermediate
medium,very high,high,50.19492773,129.647554,178.7665071,,1218.086067,139.1702254,-187.4371402,113.1004288,-2977.397203,104.0110094,290.9878438,38.76504039,Complex
very low,low,low,-198.1819448,10.10535985,108.5666667,1282.80303,860.1641133,138.4315414,85.14428666,29.735,3934.878228,,,18.48863636,Simple
,very high,very high,159.8683458,,261.8990757,-6087.104065,1638.280294,,58.27769609,114.6411481,2811.587586,-98.35652091,322.2129174,,Complex
high,medium,,,101.2624582,73.1,,1736.41478,133.4253112,-33.11032972,128.605316,4004.273231,74.97822785,,41.05063291,Intermediate
medium,very low,low,59.4504111,56.6125,,5481.75,644.1285173,167.1831092,76.83431959,115.3333333,5718.836323,74.63375,71.05472628,133.575,Simple
medium,,very high,249.4031976,396.0597953,64.07297738,-6655.421135,1741.522451,159.8657015,,101.7005075,3317.719708,,,32.73513886,Complex
